CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
05007020701,Arkansas,Benton County,0,4985,1957,0,0,0,0,0,0,0,0,0,4.85141424991049,79659,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4720.42355643131,94.6925487749511,981.986600198921,19.6988284894468,1206.22193286943,24.1970297466286,743.105183345789,14.9068241393338,4459.84188027529,89.465233305422,29.7364323932234,0.5965182024718829,14.4716173155812,0.290303256079863,1.00000000372529,0.020060180616354898,67.2627426650652,1.34930276158606,148.110886424985,2.9711311218653,180.842293504577,3.6277290572633403,19.220091989504,0.982120183418702,24.3500838941188,1.2442556920857901,3914.8567855648,78.5327339130351,879.66769932038,17.6462928650026,1020.75205550718,20.4764705217088,577.052626913005,11.575779877893801,3685.98380768148,73.9415006555963,28.1211620021168,0.564115586802743,12.895577463938,0.25868761211510605,1.00000000372529,0.020060180616354898,54.1185275264361,1.0856274328272,132.737716391888,2.66274255550428,160.731873635154,3.2243104039148296,12.9329605276071,0.66085643983684506,19.9806457034072,1.02098342889153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121,1259,810,4716,31,15,1,70,152,186,23,28
05007020703,Arkansas,Benton County,1,4581,1932,0,0,0,0,0,0,0,0,0,4.79536998759818,79153,1,1,1,1,1,0,0,0,3579.44722696802,4412.2890403148,3579.44722696802,452.197164123026,608.587728471458,452.197164123026,4412.2890403148,96.3171587058458,608.587728471458,13.285041005707502,917.729624753885,20.03339062986,1132.78035126723,24.727796360341202,4240.12249667898,92.5588844505343,34.6000972663034,0.755295727271411,17.680799377161,0.38595938391532303,3.4808481947681,0.0759844617936717,31.1213917415384,0.679358038453142,85.2834204645897,1.86167693657694,114.647543034783,2.5026750280459,24.8077305399183,1.2840440238053001,33.1403840866027,1.7153407912320302,3579.44722696802,78.1368091457765,452.197164123026,9.87114525481393,788.838261755862,17.2197830551378,838.846656301034,18.311431047828698,3427.76287710051,74.8256467387146,32.5171629909224,0.709826740688112,13.939458640171,0.304288553594651,1.01700142835034,0.022200424107189302,27.0722986262836,0.59096919070691,77.1384360671364,1.68387767009684,96.8158433232893,2.1134215962298497,22.0177852747628,1.13963691898358,26.330911581198,1.3628836222152199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685,947,1188,4403,35,18,4,32,89,118,26,35
05007020704,Arkansas,Benton County,1,3934,1509,0,0,0,0,0,0,0,0,0,5.69070373588184,93952,1,1,1,1,1,0,0,0,3323.62405421771,3877.00113669597,3323.62405421771,438.907311637187,525.944886618527,438.907311637187,3877.00113669597,98.5511219292315,525.944886618527,13.369214199759199,1061.91004712356,26.9931379543355,552.493645202077,14.044068256280601,3710.13399319677,94.3094558514684,27.6731715657515,0.7034359828609951,12.8395041938347,0.326372755308458,0.999999932944775,0.0254194187327091,35.3761158892885,0.899240363225432,89.9783551607979,2.28719764008129,123.668183768314,3.14357355791341,33.2078065779043,2.20064987262454,77.1071911753506,5.1098204887575,3323.62405421771,84.4845972093978,438.907311637187,11.156769487473001,918.765135905123,23.3544772726264,468.058647284459,11.8977795445973,3193.18533829553,81.1689206480816,24.4750635653036,0.62214193099399,10.1085136752517,0.256952559106552,0.148725770413876,0.00378052288799887,33.12694046041,0.8420676273617179,62.5794702608837,1.59073386529953,91.4446984679962,2.32447123711226,29.2425267234195,1.93787453435517,65.0573867530447,4.3112913686577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,634,1075,562,3762,28,13,1,36,94,127,39,91
05007020801,Arkansas,Benton County,1,3982,1958,0,0,0,0,0,0,0,0,0,1.6193433895297302,83674,1,1,1,1,1,0,0,0,3982.00000173032,3982.00000173032,3982.00000173032,615.762686253395,615.762686253395,615.762686253395,3982.00000173032,100.000000043454,615.762686253395,15.463653597523699,256.999999338971,6.454043177774251,2111.99999720829,53.03867396304091,3881.99999407429,97.4886989973452,9.99999996196129,0.251130084428963,13.0000000273139,0.326469111685433,0,0,33.9999998564671,0.8538422867018349,42.9999998993007,1.0798593646233199,44.9999999849533,1.13008538385116,20.1853116533048,1.03091479332506,2.89644970187969,0.147928993967298,3982.00000173032,100.000000043454,615.762686253395,15.463653597523699,256.999999338971,6.454043177774251,2111.99999720829,53.03867396304091,3881.99999407429,97.4886989973452,9.99999996196129,0.251130084428963,13.0000000273139,0.326469111685433,0,0,33.9999998564671,0.8538422867018349,42.9999998993007,1.0798593646233199,44.9999999849533,1.13008538385116,20.1853116533048,1.03091479332506,2.89644970187969,0.147928993967298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,702,257,2112,3882,10,13,0,34,43,45,21,3
05007020803,Arkansas,Benton County,1,4143,1920,0,0,0,0,0,0,0,0,0,4.6823588964819,65625,1,1,1,1,1,0,0,0,3366.65949526452,4114.75571676739,3366.65949526452,793.621880428749,997.405438258895,793.621880428749,4114.75571676739,99.3182649473182,997.405438258895,24.0744735278517,679.068316297897,16.3907389886048,1338.04774072417,32.2965904109141,3935.8206626074402,94.99929188045951,23.9270381492679,0.57752928190364194,13.8783967143099,0.334984231578806,6.99999998137355,0.168959690595548,46.7228904770891,1.12775501996353,87.4067220915458,2.10974467997938,126.329331906163,3.0492235555434,0,0,44.7647241025588,2.33149604700827,3366.65949526452,81.26139259629551,793.621880428749,19.1557296748431,565.513923293271,13.6498653944791,1115.96509195329,26.9361595933692,3224.53427267913,77.8309020680456,18.5304075872409,0.44727027726866797,8.75608646144974,0.211346523327293,6.99999998137355,0.168959690595548,30.0326240637078,0.7249004118683989,77.8060943714227,1.8780133809177602,107.185083538876,2.5871369427679403,0,0,36.1702635822767,1.8838678949102399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,683,1347,3963,24,14,7,47,88,127,0,44
05007020805,Arkansas,Benton County,1,4567,2037,0,78,1.7079045325158748,0,0,0,0,0,0,2.54291163382072,78616,1,1,1,1,1,0,0,0,2912.19786276459,4162.88194790552,2912.19786276459,394.23206803936,573.826995447977,394.23206803936,4162.88194790552,91.1513454763636,573.826995447977,12.564637518020099,796.460461244569,17.4394670734524,1297.02404169121,28.3999133280318,3958.35784438322,86.6730423556651,39.7848408960563,0.871137308869198,45.6386171830818,0.999312835189004,0.999999982537702,0.0218962115729735,38.0931362365445,0.8340953850787061,80.0075057306458,1.75186130349564,141.050680907865,3.08847560560248,57.1303866099915,2.8046336087379298,43.6915066351048,2.1448947783556602,2912.19786276459,63.766101658957496,394.23206803936,8.6321889213786,591.421070939512,12.9498811241408,803.360226017772,17.5905457853683,2767.60213632206,60.60000298493679,26.6788721359626,0.5841662390182311,33.7597473806236,0.739210584204589,0.0991951078176498,0.00217199710570724,23.4468500964067,0.513397199395811,60.6110611920376,1.32715264269844,103.041174412661,2.25621139506594,23.4595807247679,1.15167308418104,29.5438959034345,1.45036307822457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,656,846,1525,4347,45,47,1,44,83,146,81,50
05007020806,Arkansas,Benton County,0,4482,1853,0,55,1.2271307452030344,0,0,0,0,0,0,3.36286089238845,93571,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4481.99995996962,99.9999991068634,717.258234657584,16.0030842181522,1012.99999889042,22.6015171550741,1150.99998684892,25.680499483465404,4276.99997350779,95.4261484495267,31.999999883592,0.713966976429986,28.0000000188593,0.624721107069596,1.00000004877802,0.0223114691829099,54.9999993934562,1.22713073167015,89.000000390437,1.98572066913068,135.000000739792,3.01204820927693,35.0123303670298,1.8894943533205502,8.79715146082401,0.474751832748193,4174.11701081759,93.1306785099863,711.021377527799,15.8639307792905,895.88720399942,19.988558768394,1124.53979286168,25.0901337095423,3991.73071825989,89.0613725626927,23.5663104230844,0.525798983112101,22.9143879500916,0.51125363565577,0.174038744647987,0.00388305989843791,54.9887241518391,1.22687916447655,80.7428467143127,1.8014914483336202,115.575279455954,2.57865416010607,35.0123303670298,1.8894943533205502,8.31900327893402,0.448947829408204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,821,1013,1151,4277,32,28,1,55,89,135,45,11
05007020901,Arkansas,Benton County,1,6839,2338,0,13,0.19008626992250327,0,0,0,0,0,0,7.11341295846105,83912,1,1,1,1,1,0,0,0,565.744817644358,4432.56927166134,565.744817644358,105.238129726145,1138.63684677542,105.238129726145,4432.56927166134,64.81311992486239,1138.63684677542,16.649171615373902,1591.3377142651,23.2685730993581,111.727742030984,1.63368536381026,3702.69974086061,54.14095249101641,222.585091549903,3.2546438302369203,148.234356197645,2.16748583415185,0.0320602729916573,4.6878597736009996e-4,46.6198773803189,0.681676815036101,312.398146355757,4.56789218242079,498.685315649956,7.291787039771259,79.2852260815562,3.39115594874064,42.0832945611328,1.79996982725119,565.744817644358,8.27233247030791,105.238129726145,1.53879411794335,195.285410735756,2.85546733054184,25.5397895069327,0.373443332459902,507.920381333679,7.426822361948809,11.5437985695899,0.168793662371543,7.07068556547165,0.10338771114887599,0,0,6.356500454247,0.09294488162373149,32.8534575442318,0.48038393835695,41.2448292952031,0.603082750331965,12.798069927725,0.547393923341532,5.22554829571163,0.223505059696819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1814,2367,198,5612,321,240,2,67,597,901,191,96
05007020902,Arkansas,Benton County,0,6443,2314,0,0,0,0,0,0,0,0,0,4.533116178067321,77500,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5216.81990348373,80.9688018544735,1104.82310841733,17.1476502936105,1513.69073399912,23.4935702933279,529.061940690532,8.211422329513141,4691.18064328336,72.8105019910501,32.8083747445489,0.509209603360995,72.9742072767913,1.13261225014421,1.99999998882413,0.0310414401493734,134.047696353943,2.08051678339194,283.808974656539,4.40491967494241,363.075465749415,5.63519270137227,51.2005075842678,2.21264077719394,36.0854166648026,1.5594389224201701,3674.62219306023,57.0327827574147,798.307892222883,12.390313397840801,999.871905989815,15.518732050129099,424.385247897502,6.58676467325008,3348.8390039907,51.976393046573,12.7986316463794,0.19864398023249,46.3896798427086,0.720001239216337,0.999999988824129,0.015520719987957902,104.50951713409,1.62206296964286,161.085358414393,2.5001607700511,216.493213887105,3.36013058958723,37.6893472902718,1.6287531240394,25.6383873354192,1.107968337745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1517,1942,616,5780,51,85,3,165,359,478,68,49
05007021001,Arkansas,Benton County,0,5167,1919,0,1,0.019353590090961874,0,0,0,0,0,0,13.4322750328762,62059,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4302.69967371963,83.2726857696852,1686.4367620628,32.6386058072924,1172.10285729697,22.6843982445707,523.151126435412,10.1248524566559,3751.6659763888,72.60820546523709,7.70655443030228,0.149149495457756,96.5080125637251,1.86777651565173,22.7540050102398,0.440371685895873,139.640648668029,2.70254787435705,284.424482462205,5.50463484540749,213.862126343888,4.13899992924111,52.3165682113397,2.72624117828763,158.539587312357,8.2615730751619,3793.6495774192,73.42073887012201,1479.03302389473,28.6245988754544,994.074384910549,19.2389081654838,475.613915068657,9.20483675379635,3315.12493252889,64.1595690444918,3.00000002025445,0.058060770664881904,94.0000025581467,1.8192375180597398,22,0.42577898200116104,114.141404678675,2.2090459585576703,245.383241274486,4.749046666818,190.452001692848,3.68592997276656,44.9523657158645,2.34248909410445,142.021125378706,7.400788190656921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2044,1432,630,4538,11,100,23,171,324,257,70,198
05007021002,Arkansas,Benton County,0,6947,2479,0,46,0.6621563264718583,0,0,0,0,0,0,16.677883968232603,59461,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6133.84117417727,88.2948204142402,2395.68542812165,34.4851796188521,1768.58351027573,25.458233917888702,691.753793133154,9.95759022791355,4857.22718991297,69.9183415850434,25.9833829012896,0.3740230732876,236.794155202151,3.40858147692747,4.00000014901161,0.0575788131425308,258.497053296933,3.72098824380211,751.339383805314,10.815307093786,769.389550269789,11.0751338746191,62.0799286685398,2.50423270143363,161.541373730598,6.516392647462601,4620.72538916199,66.51396846353799,1616.54651096423,23.2697065058907,1310.74414195554,18.867772303951998,529.681086405931,7.6246017907863894,3649.96363909966,52.5401416309149,22.0096730097393,0.31682270058643097,181.352186495715,2.61051081755743,1.74593567848206,0.0251322251113006,170.064847012794,2.44803292086936,595.589104317738,8.57332811742821,608.910115836396,8.76508011856047,32.0008065952253,1.29087561900868,120.961172831235,4.879434160195021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3014,1996,772,5485,29,249,4,317,863,881,98,202
05007021101,Arkansas,Benton County,1,4551,1598,0,70,1.5381234893430014,1,1,1,0,0,1,23.0467899891186,55127,1,1,1,1,1,0,0,0,3403.25063527748,4477.1111678509,3403.25063527748,1540.94480187958,1981.62660893681,1540.94480187958,4477.1111678509,98.3764264524479,1981.62660893681,43.5426633473262,1349.97631664225,29.6632897526313,346.818305344786,7.620705456927849,3174.96921037789,69.7642102917577,28.5202283685794,0.626680473930552,31.0809127237299,0.682946884722695,3.00000001350418,0.06591957841143,237.819968602504,5.22566399917609,1001.72085994133,22.011005492009,1142.10533610824,25.095700639601098,93.3890929454647,5.844123463420821,226.962397326308,14.202903462222,3403.25063527748,74.7802820320255,1540.94480187958,33.859477079314,1054.46265339665,23.1699110832048,222.733990564477,4.89417689660463,2359.99009110592,51.856517053524996,19.5569317291956,0.429728229602189,23.9341756748618,0.5259102543366679,3.00000001350418,0.06591957841143,187.721689483966,4.12484485792058,809.047744261334,17.777361992119,925.012878012843,20.3254862230904,60.6048814487876,3.7925457727651803,171.045209785923,10.7037052431742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2148,1371,356,3232,29,33,3,242,1012,1150,111,248
05007021102,Arkansas,Benton County,1,3283,1128,0,0,0,0,0,0,0,0,0,19.6381751442056,55368,1,1,1,1,1,0,0,0,687.440205895691,2248.15531028749,687.440205895691,181.132467869611,852.995333772909,181.132467869611,2248.15531028749,68.4786874897194,852.995333772909,25.982191098778802,698.562603322018,21.2781785964672,221.265915129872,6.7397476433101495,1724.31400909682,52.522510176570904,7.44177618151298,0.22667609447191503,22.2782485298812,0.678594228750571,4.99999997019768,0.152299724952716,75.52308059598,2.30042889418154,413.598198544136,12.5981784509332,479.533520033117,14.606564728392199,29.0985987980566,2.57966301401211,88.6924527737574,7.86280609696431,687.440205895691,20.939390980679,181.132467869611,5.51728504019528,189.476219186254,5.77143524782984,90.0707026385498,2.7435486639826303,583.861663525808,17.7843942590864,3.46565770264715,0.105563743607894,1.99999995157123,0.060919888869059594,0,0,11.7410780091668,0.357632592420555,86.3718036898827,2.6308804048091003,74.8205959699117,2.27903125098726,14.7292905480535,1.3057881691536801,27.2686023350398,2.41742928502126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1633,1040,293,2436,27,42,5,126,647,736,37,138
05007021201,Arkansas,Benton County,1,4239,1191,0,935,22.057088936069828,1,1,1,0,0,1,19.959473150962502,53600,1,1,1,1,1,0,0,0,2231.07586574403,4064.71901431528,2231.07586574403,930.035133774159,1730.01186140138,930.035133774159,4064.71901431528,95.8886297314292,1730.01186140138,40.8117919651186,884.148306462012,20.857473613163798,434.869185328367,10.258768231384,3342.05839881452,78.8407265584931,42.6687437705696,1.00657569640409,55.9457477261312,1.31978645260984,0.905707272700965,0.0213660597476048,155.971798599465,3.6794479499755797,467.168653677909,11.0207278527461,523.223868737299,12.343096691137,27.4264576396135,2.30280920567704,105.589219949903,8.86559361460143,2231.07586574403,52.632127052230004,930.035133774159,21.9399654110441,593.974589611433,14.012139410508,250.541377836722,5.9103887199038,1814.52788601222,42.805564661765,24.9324583243579,0.5881683964226909,28.35734134214,0.668962994624675,0,0,89.4216995954048,2.10949987250306,273.836472570656,6.4599309405674905,316.300148425926,7.46166898858046,14.6501344919425,1.23007006649391,62.1072144207974,5.21471153827014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1786,929,454,3492,43,60,1,160,483,551,30,120
05007021202,Arkansas,Benton County,1,3116,1223,0,0,0,0,1,0,0,0,1,27.560904021133,49185,0,1,0,1,0,0,0,0,25.2653634771705,943.846066243947,25.2653634771705,13.2687795609236,511.588058061898,13.2687795609236,943.846066243947,30.2903102132204,511.588058061898,16.4181019917169,237.914262697101,7.6352459145411,126.17869360745,4.049380411022129,644.786590605974,20.6927660656603,0.174197480082512,0.00559041977158254,17.7215285040438,0.568726845444282,2.9999999627471,0.0962772773667233,45.9388713566586,1.47428983814694,232.224870081991,7.452659501989441,207.37860263139,6.65528249779814,59.1046131957555,4.832756598181151,45.3131786354352,3.7050841075580703,25.2653634771705,0.8108268124894241,13.2687795609236,0.425827328656084,7.33908171206713,0.235528938127957,3.2877361914143,0.105511431046672,23.4294193275273,0.751906910382776,0,0,0,0,0,0,1.62280497141182,0.0520797487616118,0.213138997554779,0.00684014754668739,0.213138997554779,0.00684014754668739,0.388311134185642,0.0317507059841081,1.10768831870519,0.0905714079072106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1817,854,451,2227,12,40,3,154,680,674,140,145
05007021301,Arkansas,Benton County,0,6518,2363,0,0,0,0,0,0,0,0,0,10.3685987619584,66975,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5483.77492105719,84.1327849195642,1428.70851442407,21.9194310282919,1508.17315739968,23.1385878705076,613.024198991743,9.40509663994696,4661.39810216099,71.5157732764804,14.9999997838313,0.230131938997105,158.645479892162,2.4339594951236903,1.00000001207809,0.0153421296728765,178.927726656204,2.7451323512765202,468.803614646093,7.1924457601425695,417.095811897707,6.39913795485896,12.8590831363763,0.544184643943135,88.7430920582895,3.7555265365336203,5026.59079236389,77.1186068174883,1282.25937886306,19.6725894271718,1368.68014748038,20.9984680497144,566.697529045662,8.69434687090614,4288.69737628799,65.79775048002439,14.873131920016,0.228185515802639,131.600420148126,2.01903068653155,1.00000001207809,0.0153421296728765,167.443493829347,2.56893976418145,422.976373345953,6.48935829005758,370.815326281175,5.68909675178238,12.8590831363763,0.544184643943135,81.2711203730044,3.4393195248838095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2064,1794,693,5373,23,237,1,238,646,604,14,114
05007021304,Arkansas,Benton County,0,4597,1628,0,29,0.630846204046117,0,0,0,0,0,0,7.85143963222841,113045,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3681.4074795925,80.082825311997,561.425013434074,12.212856502807801,1230.39913352315,26.765262856714102,87.0556359149332,1.89374887785367,2936.11085255345,63.8701512411019,145.188325250405,3.15832771917348,348.519847054102,7.58146284651081,5.77424297016114,0.125608939964349,22.2482188633003,0.48397256609311,223.565986324757,4.86330185609651,270.874417921135,5.89241718340516,40.0099613323572,2.4576143324543698,15.850716963573,0.973631263118738,1925.01697284299,41.8755051738741,233.390729681579,5.0770226165233705,589.721592747117,12.8284009733982,51.2463010201091,1.1147770506876,1528.38741136849,33.2474964404718,99.991076188162,2.1751376155788997,188.417064631542,4.09869620690758,0,0,11.92878512264,0.25949064874135197,96.2926271927572,2.09468408076479,118.961794374118,2.58781366922162,15.0508055308181,0.924496654227156,8.42040513521702,0.5172239026546079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1393,1540,123,3678,161,355,10,30,363,417,92,34
05007021305,Arkansas,Benton County,0,4227,1730,0,0,0,0,0,0,0,0,0,11.4433489574915,70068,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4226.99998799148,99.99999971590921,1585.25055435585,37.502970294673496,1041.0000002953,24.6273953228129,412.00000115192603,9.74686541641651,3741.00000384504,88.5024841221915,48.9999998606509,1.15921456968656,63.999998533693,1.51407614226858,0,0,116.999999266646,2.76792049365142,255.999998725827,6.05630467768693,399.999997502234,9.46297604689457,51.3644510533904,2.96904341349077,90.0046038853091,5.20257825926642,3995.71217933479,94.5283221985992,1503.77605641173,35.5754922264427,962.249458518883,22.764359084903802,396.311373685366,9.37571264928711,3539.36550453359,83.7323279993752,44.3911145575112,1.05018014093946,60.3475591629416,1.42766877603363,0,0,111.347559910795,2.63419824723907,240.26045107084,5.68394726924155,373.520902222063,8.83654843203367,51.3644510533904,2.96904341349077,85.6532501803797,4.95105492372137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2195,1041,412,3741,49,64,0,117,256,400,62,113
