CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
05009790600,Arkansas,Boone,1,4631,2018,0,0,0,1,1,1,1,1,1,21,40991,1,1,1,1,1,0,0,1,2164.38325416636,4087.65033061716,2164.38325416636,1030.05020324715,2200.03055872921,1030.05020324715,4087.65033061716,0.88267120073789,2200.03055872921,0.475065981155088,994.560572717086,0.214761514298658,696.902343096513,0.150486362145652,3906.03330768382,0.84345353221417,9.99990511126816,0.002159340339293,30.9999995045363,0.006694018463515,0,0,28.2715387387753,0.006104845333357,112.34559671214,0.024259468087269,86.3981494060717,0.018656477954237,135.570951525527,0.067180848129597,410.851893507439,0.203593604314886,2164.38325416636,0.467368441841149,1030.05020324715,0.222425006099581,496.35034769236,0.107179949836398,436.666206057383,0.094291990079331,2075.48831807984,0.448172817551251,0.488592835143209,1.05504822963e-4,22.5473728775978,0.004868791379313,0,0,15.186834084484,0.003279385464151,50.6721377615467,0.010941942941383,43.8727492378093,0.00947370961732,54.2382051857377,0.026877207723359,214.190936468251,0.106140206376735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2826,1131,785,4440,10,31,0,31,119,91,195,491
05011950100,Arkansas,Bradley,0,2499,1096,0,75,0.030012,0,0,0,0,0,1,19.5,41030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1542.70604169482,0.617329348417299,607.108214598177,0.242940462024081,281.762897171112,0.112750258972034,333.329447841657,0.133385133189939,1233.90149719465,0.493758102118709,234.118068721123,0.093684701368997,5.75616704312415,0.002303388172519,0,0,1.00000001955777,4.00160071852e-4,67.9303054655174,0.027182995384361,79.356659722187,0.031755366035289,52.5879813162316,0.047981734777584,128.942282708284,0.117648068164493,1011.45664453993,0.404744555638228,394.542081574006,0.157879984623452,159.415202687527,0.063791597714097,223.109215496493,0.089279397957781,857.973462483023,0.343326715679481,123.502937606514,0.049420943419974,2.18515014102013,8.74409820336e-4,0,0,1.00000001955777,4.00160071852e-4,26.7950922990421,0.010722325849957,23.9872435151119,0.009598736900805,35.7525782856098,0.03262096558906,83.6322107172263,0.076306761603309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,499,516,1688,623,8,0,1,179,194,99,211
05011950200,Arkansas,Bradley,0,2010,816,0,0,0,0,0,0,0,0,1,27,46071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781.77939285923,0.886457409382705,823.822103468372,0.409861743019091,407.407269227473,0.20269018369526,312.875153539662,0.155659280367991,1107.39536054651,0.550942965446025,566.669053663761,0.281924902320279,4.00000007859489,0.001990049790346,0,0,3.99999995157122,0.00199004972715,99.7149849405218,0.049609445244041,107.648496714985,0.053556466027356,97.2058114186623,0.11912476889542,166.591292287252,0.204155995450064,1181.03824530475,0.587581216569531,525.256473464504,0.261321628589306,272.828245357765,0.135735445451624,204.204796752852,0.1015944262452,915.802157774425,0.455622964066879,206.582596459687,0.102777411173974,4.00000007859489,0.001990049790346,0,0,2.08181286975741,0.001035727795899,52.571679605328,0.026155064480263,56.022963186359,0.027872120988238,63.0877592778382,0.077313430487547,108.746861161693,0.133268212207957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,467,370,1213,637,4,0,4,152,166,111,189
05011950300,Arkansas,Bradley,0,2202,925,0,0,0,0,0,0,0,0,1,34.6,40300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363.98853888241,0.619431670700459,837.074325097548,0.380142745275908,320.925697572021,0.14574282360219,247.033197484231,0.112185829920178,931.570418296992,0.423056502405537,329.721812369941,0.149737426144387,0,0,0,0,0.24894692003727,1.13054913732e-4,102.447361434494,0.046524687299952,109.899663009612,0.049909020440333,15.5976666699613,0.016862342345904,114.803528430352,0.124111922627408,898.682504580072,0.408121028419651,541.40797803999,0.245871016366935,193.610918811946,0.087925031249748,182.888359627938,0.083055567496793,810.190777488663,0.367934049722372,27.9595148364886,0.012697327355354,0,0,0,0,0,0,60.5322192410575,0.027489654514558,62.6675754868673,0.028459389412746,1.13508085217173,0.00122711443478,77.5272804623865,0.083813276175553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1676,522,352,1090,837,0,0,1,274,296,94,222
05011950400,Arkansas,Bradley,0,1833,667,0,89,0.0485543,0,0,0,0,0,1,20.5,33736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507.00903360524,0.822154410041051,938.401410110615,0.51194839613236,357.719844586298,0.195155398028531,292.326169855919,0.159479634400393,797.251117128041,0.434943326310988,422.80136731515,0.230660865965712,5.76543263345956,0.003145353318854,0,0,14.0000003000504,0.007637752482297,267.19110813199,0.145767107546094,314.915189180489,0.171803158309051,30.9839717282782,0.046452731226804,81.3824274656577,0.122012634881046,685.1995668167,0.373813184297164,409.662297640083,0.22349279740321,173.608205553924,0.09471260532129,160.334316035294,0.087470985289304,429.300146178436,0.234206299060794,144.966576085113,0.079087057329576,0,0,0,0,2.00000009143418,0.001091107523968,108.9328389114,0.059428717354828,122.274257741718,0.066707178255166,14.4054336969318,0.021597351869463,31.6436848035297,0.047441806302144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,447,340,992,503,8,0,14,316,375,34,102
05011950500,Arkansas,Bradley,0,2964,1169,0,56,0.0188934,1,1,0,0,0,1,40.6,41969,1,1,0,0,0,1,0,0,572.402616585919,572.402616585919,0,294.614143593614,294.614143593614,0,2266.63471508474,0.764721563793774,1300.93518869178,0.438912006981033,527.809872780423,0.178073506336175,410.296556827409,0.138426638605739,1715.39495247718,0.578743236328336,382.269482248084,0.128970810475062,6.00000001877515,0.00202429150431,1.00000000745058,3.37381918843e-4,7.28408803797356,0.002457519580963,154.686192207918,0.052188323956788,169.438310744276,0.057165421978501,56.3902631123594,0.048238035168828,273.333931001275,0.233818589393734,2115.08536996999,0.713591555320513,1193.60179965038,0.402699662500131,478.877041411317,0.161564453917448,395.745628623206,0.133517418563835,1647.20837406882,0.555738317836986,331.097533375577,0.111706320302152,5.7794644191922,0.001949886781104,1.00000000745058,3.37381918843e-4,6.99999997771374,0.002361673406786,122.999998954073,0.041497975355625,136.000000393054,0.045883940753392,47.3863442997402,0.040535794952729,256.374150435101,0.219310650500515,572.402616585919,0.193118291695654,294.614143593614,0.099397484343325,101.292700708661,0.034174325475257,123.528160042176,0.04167616735566,486.157856992,0.164020869430499,56.9397243562407,0.01921043331857,3.08809249426849,0.001041866563518,0,0,1.96389152850315,6.62581487349e-4,24.2530520085046,0.008182541163463,18.1416927781128,0.006120679074937,7.45686299984745,0.006378839178655,77.352313589507,0.066169643789142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1645,746,463,1951,573,7,1,36,396,485,86,313
05013480100,Arkansas,Calhoun,0,2569,1095,0,80,0.0311405,0,0,0,0,0,0,10.8,47697,1,1,0,0,0,1,0,0,1956.37885573945,1956.37885573945,0,928.258448834131,928.258448834131,0,2569.00000670972,1.0000000026118,1228.46541760227,0.478188173453591,550.000001698793,0.214091086686957,458.000000738638,0.178279486468914,1838.00000750824,0.715453486768487,682.000006216864,0.265472949091812,3.99999993143366,0.001557026053497,0,0,7.00000005631591,0.002724795662248,38.000000213297,0.014791747844802,39.00000008307,0.015181004314157,80.1954750097447,0.073237876721228,120.807590496958,0.110326566663889,2569.00000670972,1.0000000026118,1228.46541760227,0.478188173453591,550.000001698793,0.214091086686957,458.000000738638,0.178279486468914,1838.00000750824,0.715453486768487,682.000006216864,0.265472949091812,3.99999993143366,0.001557026053497,0,0,7.00000005631591,0.002724795662248,38.000000213297,0.014791747844802,39.00000008307,0.015181004314157,80.1954750097447,0.073237876721228,120.807590496958,0.110326566663889,1956.37885573945,0.761533225278108,928.258448834131,0.361330653497132,432.990209313414,0.168544262091636,374.558481075851,0.145799330897568,1391.66694136177,0.541715430658534,527.901476696561,0.205489091746424,0.999999972411857,3.89256509308e-4,0,0,7.00000005631591,0.002724795662248,28.8104439441108,0.011214653150685,33.0000000722175,0.012845465189653,65.3987100895452,0.059724849396845,97.3085241440631,0.088866232095035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,550,458,1838,682,4,0,7,38,39,84,125
05013480200,Arkansas,Calhoun,0,2799,1167,0,95,0.0339407,1,1,0,0,0,1,23.6,44837,1,1,0,0,0,1,0,0,1537.14910500788,1537.14910500788,0,819.057818156537,819.057818156537,0,2798.99998654626,0.999999995193378,1458.43657695373,0.521056297589758,551.999997826179,0.197213289684237,464.999996955709,0.166130759898431,2162.99998462186,0.772775985931355,510.000001892463,0.182207932080194,6.99999991208864,0.002500893144726,0,0,8.00000007347751,0.002858163656119,110.999999866854,0.039657020316847,112.999999481375,0.040371561086594,60.9959193427761,0.052267283070074,157.023680479147,0.134553282330032,2798.99998654626,0.999999995193378,1458.43657695373,0.521056297589758,551.999997826179,0.197213289684237,464.999996955709,0.166130759898431,2162.99998462186,0.772775985931355,510.000001892463,0.182207932080194,6.99999991208864,0.002500893144726,0,0,8.00000007347751,0.002858163656119,110.999999866854,0.039657020316847,112.999999481375,0.040371561086594,60.9959193427761,0.052267283070074,157.023680479147,0.134553282330032,1537.14910500788,0.549177958202174,819.057818156537,0.292625158326737,303.648595282084,0.108484671411963,278.23333370975,0.09940454937826,1165.07566132984,0.416247110157145,309.414859177591,0.110544787130258,2.2675394417007,8.10124845195e-4,0,0,4.88366001939266,0.001744787431008,55.5073867126162,0.019831149236376,58.2317492931281,0.02080448349165,28.2463815646741,0.024204268692951,88.5259612627784,0.075857721733315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210,552,465,2163,510,7,0,8,111,113,47,125
05015950100,Arkansas,Carroll,0,2734,1376,0,59,0.0215801,0,0,0,0,0,0,18.1,46083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347.39117026689,0.858592234918398,1014.54585727473,0.371084805148036,355.384687916943,0.129987084095444,483.866981669827,0.176981339308642,2167.80985686404,0.792907775005136,12.565250105079,0.004595921764842,10.2857136734237,0.003762148380916,0,0,30.3334769336215,0.011094907437316,126.396873793706,0.046231482733616,94.9686319880856,0.034736149227537,90.4408633625793,0.065727371629781,156.943223844952,0.114057575468715,1036.6922726849,0.379185176548979,418.28212689071,0.152992731123157,177.253397057866,0.064832990877054,187.132815543809,0.06844653092312,967.046452232076,0.353711211496736,4.65770120359957,0.001703621508266,3.35473262285813,0.001227041924966,0,0,15.3094342359981,0.005599646757863,46.3239545580836,0.016943655654017,38.5443670128443,0.014098159112233,35.1782030756074,0.025565554560761,66.9823754590707,0.048679051932464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,406,558,2522,14,14,0,33,151,112,102,181
05015950200,Arkansas,Carroll,0,5994,2955,0,11,0.0018352,0,0,0,0,1,0,15.4,54774,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5842.34542504734,0.974698936444335,2199.56137585125,0.36696052316504,740.492581688381,0.123538969250648,1797.55946121075,0.299893136671797,5577.55225698599,0.930522565396395,20.2376237304579,0.003376313602012,33.7767857961423,0.005635099398756,5.78036635219905,9.64358750784e-4,54.696032622692,0.009125130567683,150.302363455786,0.025075469378676,142.977813563023,0.02385348908292,163.959903089954,0.055485584802015,300.153734098359,0.101574867715181,5518.74061843532,0.920710813886441,2087.56796578731,0.348276270568454,707.384876901652,0.118015494978587,1635.62216058437,0.27287657000073,5262.75864112128,0.878004444631512,19.0301414531004,0.003174865107291,31.9767065608009,0.005334785879346,4.83616980016086,8.06835135162e-4,52.6348236096031,0.008781251853454,147.504140334811,0.024608632021156,135.984918181963,0.022686839870197,154.243091418654,0.052197323661135,283.128544171278,0.09581338212226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2484,746,1903,5725,21,34,6,57,151,147,178,320
05015950300,Arkansas,Carroll,1,6989,2600,0,160,0.0228931,1,1,1,1,1,1,21.3,37381,1,1,1,1,1,0,0,1,3111.34931845855,5277.33432647172,3111.34931845855,2158.7219860462,3584.49910059009,2158.7219860462,5277.33432647172,0.755091476101263,3584.49910059009,0.512877250048661,1467.80863128363,0.210016973999661,824.667678151883,0.117995089161809,4542.25653990763,0.649915086551385,18.9442518954165,0.002710581184063,42.6209361298824,0.006098288185704,17.9551977659575,0.00256906535498,37.554043681579,0.005373307151464,618.003339140046,0.088425145105172,927.693958781612,0.132736294002234,150.23843026328,0.057784011639723,291.004342618914,0.111924747161121,3111.34931845855,0.445178039556239,2158.7219860462,0.308874228937789,844.412385820347,0.120820201147567,462.180969027009,0.066129770929605,2733.89652550186,0.391171344327066,15.9431092073209,0.002281171728047,21.8807236018474,0.003130737387587,6.29388993559405,9.00542271512e-4,22.9564013958442,0.003284647502625,310.378644573804,0.044409592870769,450.736474123969,0.064492269870363,91.8567149076798,0.035329505733723,169.53775940523,0.065206830540473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,1975,1045,5835,31,56,20,53,994,1488,151,340
05015950400,Arkansas,Carroll,0,4259,1651,0,0,0,0,0,0,0,0,0,12.1999999999999,46319,0,0,0,0,0,0,0,0,239.925071327015,239.925071327015,0,79.9483048762631,79.9483048762631,0,4259.00000287784,1.0000000006757,1786.92116339897,0.419563550927207,1026.99999865877,0.241136416684381,643.000002108195,0.150974407632823,4005.00000279128,0.940361587882434,11.0000002509107,0.002582765966403,16.0000000250711,0.003756750416781,0.999999986728653,2.34796897565e-4,19.0000000342127,0.00446114112097,207.000001049209,0.0486029586873,258.000000786739,0.060577600560399,24.5577513554674,0.014874470839169,212.451471981743,0.128680479698209,4232.79381883429,0.99384686988361,1772.29290275668,0.416128880666045,1021.49919511482,0.239844845061006,636.97319763797,0.149559332622205,3979.15043715212,0.934292189986411,11.0000002509107,0.002582765966403,15.910845450051,0.003735817198885,0.999999986728653,2.34796897565e-4,18.9554227467027,0.004450674512022,206.777114606071,0.048550625641247,256.537876962281,0.060234298418005,24.5577513554674,0.014874470839169,210.969404583831,0.127782801080455,239.925071327015,0.05633366314323,79.9483048762631,0.018771614199639,52.5810761273751,0.012345873709175,37.4691172430757,0.008797632599924,230.03187030839,0.054010770206243,1.76266911602579,4.13869245369e-4,0,0,0.130531867267564,3.0648477875e-5,0,0,8.00000022974563,0.001878375259391,6.39281171592301,0.001501012377535,2.26006296544665,0.001368905490882,12.2859946218895,0.007441547317922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1846,1027,643,4005,11,16,1,19,207,258,30,236
05015950500,Arkansas,Carroll,0,7470,2811,0,0,0,1,1,0,0,0,1,20.8999999999999,41149,1,1,0,0,0,1,0,0,623.602351132332,623.602351132332,0,189.413655595289,189.413655595289,0,5794.71778987889,0.775731966516585,2674.79701426117,0.358071889459327,1532.21030447896,0.205115167935604,810.424720724901,0.108490591797176,5198.19904336024,0.695876712631894,14.0056201580737,0.001874915683812,35.6359998988449,0.004770548848574,9.54531391710043,0.001277819801486,71.9549568334597,0.009632524341829,465.376847630393,0.062299444127228,818.151883485045,0.109525017869484,62.0444507978415,0.022072020917055,387.569569250197,0.13787604740313,4752.798676514,0.636251496186614,2002.03677800793,0.268010278180447,1198.34764066119,0.160421370905113,699.718161341685,0.093670436591926,4397.09326663828,0.5886336367655,6.81916993370396,9.12874154445e-4,29.3819608571469,0.003933328093326,4.008992344141,5.36679028667e-4,65.2377960502646,0.008733306030825,250.257484281898,0.033501671255944,425.207270558154,0.056921990703903,30.4357162507283,0.010827362593642,323.484943541857,0.115078243878285,623.602351132332,0.083480903766042,189.413655595289,0.025356580400976,139.542043967341,0.018680327170996,105.089740718097,0.01406823838261,594.977026232535,0.079648865626845,0,0,0.8306288204476,1.11195290555e-4,0,0,10.9513167300574,0.001466039722899,16.8433810417545,0.00225480335231,22.4152708438427,0.003000705601585,0.881329071145728,3.13528662805e-4,45.0497057657804,0.016026220478755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3346,2029,982,6506,26,44,12,89,793,1484,119,453
05017080100,Arkansas,Chicot,0,3595,1250,0,573,0.159388,0,0,0,0,0,0,11.6999999999999,47866,1,1,0,0,0,1,0,0,1790.14018906564,1790.14018906564,0,724.692008141558,724.692008141558,0,3594.99999342968,0.999999998172375,1496.75011057832,0.416342172622622,646.999997692751,0.179972182946523,639.000000291551,0.177746870734785,2591.99999963373,0.721001390718702,701.999999737536,0.1952712099409,11.000000210987,0.003059805343807,3.00000002188608,8.34492356575e-4,10.0000000235604,0.002781641174843,276.999998002761,0.077051459806053,327.999999463349,0.091237830170612,23.2952827838504,0.01863622622708,113.537117712309,0.090829694169848,3594.99999342968,0.999999998172375,1496.75011057832,0.416342172622622,646.999997692751,0.179972182946523,639.000000291551,0.177746870734785,2591.99999963373,0.721001390718702,701.999999737536,0.1952712099409,11.000000210987,0.003059805343807,3.00000002188608,8.34492356575e-4,10.0000000235604,0.002781641174843,276.999998002761,0.077051459806053,327.999999463349,0.091237830170612,23.2952827838504,0.01863622622708,113.537117712309,0.090829694169848,1790.14018906564,0.49795276469141603,724.692008141558,0.20158331241768,366.02133246258,0.101814000685002,377.953982979762,0.105133235877542,1375.35631838444,0.382574775628496,224.908695489826,0.062561528648074,8.96567915262016,0.00249393022326,0,0,5.0000000271284,0.001390820591691,175.909496651803,0.04893170977797,210.776473666555,0.058630451645773,13.840422281075,0.01107233782486,66.6136964855013,0.053290957188401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135,647,639,2592,702,11,3,10,277,328,21,104
05017080200,Arkansas,Chicot,1,2393,973,0,54,0.0225658,1,1,1,1,1,1,40.5,25769,1,1,1,1,1,0,0,1,2392.99999795619,2392.99999795619,2392.99999795619,1622.34733357882,1622.34733357882,1622.34733357882,2392.99999795619,0.999999999145924,1622.34733357882,0.677955425649321,555.000000591992,0.231926452399495,455.000001123839,0.190137902684429,506.000002454093,0.211450063708355,1840.00000134894,0.76890931941034,18.999999795109,0.007939824402469,0,0,2,8.35770998746e-4,26.000000117346602,0.01086502303274,23.0000000670552,0.009611366513604,282.141807826235,0.289971025515144,411.653844442041,0.423076921317617,2392.99999795619,0.999999999145924,1622.34733357882,0.677955425649321,555.000000591992,0.231926452399495,455.000001123839,0.190137902684429,506.000002454093,0.211450063708355,1840.00000134894,0.768909319410341,18.999999795109,0.007939824402469,0,0,2,8.35770998746e-4,26.000000117346602,0.01086502303274,23.0000000670552,0.009611366513604,282.141807826235,0.289971025515144,411.653844442041,0.423076921317617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,555,455,506,1840,19,0,2,26,23,284,418
05017080300,Arkansas,Chicot,1,3118,1274,0,95,0.0304682,1,1,1,1,1,1,33.2999999999999,36897,1,1,1,1,1,0,0,1,3117.99999850619,3117.99999850619,3117.99999850619,1720.97517803277,1720.97517803277,1720.97517803277,3117.99999850619,0.999999999520908,1720.97517803277,0.551948421434502,777.999992451208,0.249518919965109,626.000005092328,0.200769725815372,1358.9999959278,0.435856316846635,1641.99999867392,0.526619627541347,23.9999997316626,0.00769724173562,1,3.20718409237e-4,2,6.41436818473e-4,89.9999997269405,0.028864656743727,105.999999114028,0.033996151094942,206.916444422645,0.162414791540538,343.528503616732,0.269645607234484,3117.99999850619,0.999999999520908,1720.97517803277,0.551948421434502,777.999992451208,0.249518919965109,626.000005092328,0.200769725815372,1358.9999959278,0.435856316846635,1641.99999867392,0.526619627541347,23.9999997316626,0.00769724173562,1,3.20718409237e-4,2,6.41436818473e-4,89.9999997269405,0.028864656743727,105.999999114028,0.033996151094942,206.916444422645,0.162414791540538,343.528503616732,0.269645607234484,3117.99999850619,0.999999999520908,1720.97517803277,0.551948421434502,777.999992451208,0.249518919965109,626.000005092328,0.200769725815372,1358.9999959278,0.435856316846635,1641.99999867392,0.526619627541347,23.9999997316626,0.00769724173562,1,3.20718409237e-4,2,6.41436818473e-4,89.9999997269405,0.028864656743727,105.999999114028,0.033996151094942,206.916444422645,0.162414791540538,343.528503616732,0.269645607234484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776,778,626,1359,1642,24,1,2,90,106,203,350
05017080400,Arkansas,Chicot,0,2694,1082,0,0,0,0,0,0,1,1,1,46.1,20096,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1941.79869579281,0.720786449811737,1190.29025478752,0.441830087152014,518.329332040038,0.19240138531553,324.510930375341,0.120456915506808,312.963849769126,0.116170694049416,1547.50841607472,0.574427771371466,1,3.71195248701e-4,0,0,6.67682699859142,0.002478406458274,73.649599146931,0.027338381272061,77.2991980410442,0.028693095041219,134.36908073294,0.124185841712514,259.743322540827,0.240058523605201,1034.4514449019,0.38398346135928,652.992914190498,0.242387867182813,264.584610078889,0.098212550140642,186.487624485889,0.069223320150664,227.155817404309,0.08431916013523,739.062464117007,0.274336475173351,1,3.71195248701e-4,0,0,1.99999998509883,7.4239049187e-4,65.2331649110602,0.024214240872702,69.1583917237148,0.025671266415633,74.4211739497115,0.068781121949826,142.836418235976,0.132011477112732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1686,744,429,407,2197,1,0,9,80,85,179,347
05019953601,Arkansas,Clark,1,4650,1758,0,943,0.2027957,1,1,1,1,1,1,29,62292,1,1,1,1,1,0,0,1,1611.01978325843,3431.29391306638,1611.01978325843,1032.55652505904,1972.13779306784,1032.55652505904,3431.29391306638,0.737912669476642,1972.13779306784,0.424115654423192,468.190910376608,0.100686217285292,371.393286892212,0.079869524062841,2330.51590618491,0.501186216383852,944.767345632426,0.203175773254285,37.4878718238323,0.008061907919104,3.00000002235174,6.45161295129e-4,19.4051192083861,0.004173143915782,96.1176764480769,0.02067046805335,93.674116881797,0.020144971372429,132.767846199916,0.075522096814515,202.81640571542,0.115367693808544,1611.01978325843,0.346455867367406,1032.55652505904,0.222055166679364,118.387864179909,0.025459755737615,94.9149352135136,0.020411814024412,1144.67656399309,0.246167003009268,377.311910710297,0.081142346389311,28.4768051505088,0.006124044118389,1.09169214218854,2.34772503696e-4,12.5210317899473,0.002692695008591,46.9417753880843,0.010095005459803,48.0661460268311,0.010336805597168,52.3988279097247,0.029805931689263,72.85228744708,0.041440436545552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966,702,715,3035,1421,49,3,23,119,132,185,281
05019953602,Arkansas,Clark,0,4443,1245,0,1614,0.363268,0,0,0,0,0,1,25,57449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4443.00002312277,1.00000000520431,1686.53121356822,0.379592890742343,558.99999819779,0.125815889758674,444.00000145598,0.09993247838307,3711.00000943309,0.835246457221043,569.000003103981,0.12806662235066,20.0000002108863,0.004501463022932,1.00000000325962,2.25073149507e-4,21.0000000566215,0.004726536136984,120.999999828483,0.027233850962972,145.000000496364,0.032635606683854,50.5775075572306,0.040624504062033,111.08922880239,0.08922829622682,4432.71228672181,0.997684511978802,1682.72912599489,0.3787371429203,555.901507199641,0.125118502633275,442.093149925905,0.099503297304953,3702.24935191935,0.833276919180589,568.01112384058,0.12784405218109,19.9716395348659,0.004495079796279,1.00000000325962,2.25073149507e-4,21.0000000566215,0.004726536136984,120.480160947736,0.027116849189227,144.289954307458,0.032475794352343,50.3750329956524,0.04046187389209,110.746313491633,0.088952862242276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1026,559,444,3711,569,20,1,21,121,145,52,111
